% Object Names and Observation Date
Popular Object Name: RULup
Simbad Object Name(s): 2MASS J15564230-3749154|CD-37 10602|Gaia DR1 6010114553824198784|Gaia DR2 6010114558131195392|Gaia DR3 6010114558131195392|HBC 251|HD 142560|HIP 78094|IRAS 15534-3740|IRAS f15533-3740|Sz 83|THA 15-13|TYC 7838-00546-1|V* RU LUP|WISE a j155642.30-374915.7|Wray 15-1386
Observation Date: 2022-07-12 07:12:29.874116+00:00
Julian Observation Date: 2459772.800335648

% Reference and Citation
Principal Investigator for Primary Spectrum: A Banzatti
Reference for Primary Spectrum: Banzatti et al 2022
Spectrograph: ISHELL
Reference for Spectroscopic Line Data: Hitran2016 molecular spectroscopic database (Gordon et al. 2017) at hitran.org
Data Prepared and Organized by: A Banzatti, C Wheeler, SpExoDisks (4-2025)
SpExoDisks Backend written by: Dr Caleb Wheeler (chw3k5@gmail.com), Underground Instruments

% Online Database
Downloadable: True

% Spectrum Context
Spectral Flux: Calibrated (Jansky)
Spectral Wavelength/Velocity Reference Frame: HELIO
Wavelength Units: um=10^-6 meters
Wavelength Range: (4.516609936576374 um, 5.2322119643595695 um)

% Flux Calibration
# The Primary Spectrum is Flux Calibrated using the following
flux_cal,flux_cal_error,wavelength_um,ref
1.7,0.11,4.6,allWISE

% Spectroscopic Line Data
wavelength_um,molecule,isotopologue,transition,upper_level,lower_level,frequency_GHz,einstein_A,upper_level_energy,lower_level_energy,g_statistical_weight_upper_level,g_statistical_weight_lower_level
5.110784791163833,39438.68136498639,1.6772000789642334,0.1074729785323143
5.110806724229499,39440.1371842313,1.7757624387741089,0.10784710198640823
5.110828180489389,39441.561355231766,1.6580382585525513,0.11006508022546768
5.11084963674928,39442.98552623223,1.678774356842041,0.11398046463727951
5.110871569814946,39444.44134547716,1.6141897439956665,0.11605661362409592
5.110893026074836,39445.86551647762,1.838453769683838,0.12149646878242493
5.110914482334727,39447.28968747808,1.7245944738388062,0.1280560940504074
5.110936415400393,39448.745506723004,1.82972252368927,0.1345825493335724
5.1109578716602835,39450.16967772346,1.676684021949768,0.14193768799304962
5.110979327920174,39451.593848723925,1.4611836671829224,0.14691369235515594
5.111000784180065,39453.01801972439,1.7427350282669067,0.15837864577770233
5.1110227172457305,39454.473838969316,1.697246789932251,0.1710267812013626
5.111044173505621,39455.89800996978,1.1923892498016357,0.17546842992305756
5.111065629765512,39457.322180970245,1.3415710926055908,0.18794208765029907
5.111087086025402,39458.74635197071,1.5334820747375488,0.21046331524848938
5.111109019091068,39460.20217121562,1.5418305397033691,0.23340903222560883
5.111130475350959,39461.62634221609,1.4617853164672852,0.2528586685657501
5.111151931610849,39463.050513216556,1.6103330850601196,0.3007388412952423
5.11117338787074,39464.47468421702,1.4278920888900757,0.3521500527858734
5.111195320936406,39465.93050346194,1.9775668382644653,0.4690970778465271
5.111216777196296,39467.35467446241,nan,0.555631697177887
5.111238233456187,39468.778845462875,nan,0.6324418187141418
5.111259689716078,39470.20301646333,nan,0.7344587445259094
5.1112816227817435,39471.65883570825,nan,0.8813720941543579
5.111303079041634,39473.08300670871,nan,1.2168798446655273
5.111324535301525,39474.50717770918,nan,2.697408437728882
5.111345991561415,39475.93134870965,nan,4.410873889923096
5.111367447821306,39477.355519710116,nan,11.836044311523438
5.111389380886972,39478.81133895503,nan,10.702625274658203
5.111410837146862,39480.2355099555,nan,12.253559112548828
5.111432293406753,39481.65968095596,nan,7.158466815948486
5.1114537496666435,39483.08385195643,nan,49.97666931152344
5.111475205926533,39484.508022956834,nan,23.246824264526367
5.1114971389922,39485.96384220181,nan,155.76364135742188
5.11151859525209,39487.38801320222,nan,66.71110534667969
5.11154005151198,39488.81218420269,nan,11.703619956970215
5.111561507771871,39490.236355203146,nan,45.99039840698242
5.111582964031761,39491.66052620361,nan,50.09913635253906
5.111604897097427,39493.11634544852,nan,261998.421875
5.111626353357318,39494.54051644899,nan,57173.046875
5.111647809617208,39495.96468744946,nan,4.635015487670898
5.111669265877099,39497.38885844992,nan,6.566018581390381
5.11169072213699,39498.813029450386,nan,4.948551654815674
5.11171217839688,39500.23720045085,nan,2.513387441635132
5.111734111462546,39501.69301969578,nan,1.3164384365081787
5.111755567722437,39503.11719069624,nan,1.0355830192565918
5.111777023982327,39504.541361696705,nan,0.9072520732879639
5.111798480242218,39505.96553269716,nan,0.6930168867111206
5.111819936502108,39507.38970369763,nan,0.4979952573776245
5.111841392761999,39508.8138746981,nan,0.44900646805763245
5.11186284902189,39510.23804569856,nan,0.3663645386695862
5.1118847820875555,39511.69386494348,1.9126228094100952,0.31251490116119385
5.111906238347446,39513.118035943946,1.6317635774612427,0.26877066493034363
5.111927694607337,39514.54220694441,1.191457986831665,0.2460281401872635
5.111949150867227,39515.96637794488,1.505574107170105,0.22820761799812317
5.111970607127118,39517.39054894535,1.5642136335372925,0.21206748485565186
5.111992063387008,39518.8147199458,1.4854639768600464,0.19239766895771027
5.112013519646899,39520.23889094627,1.4312611818313599,0.18044167757034302
5.11203497590679,39521.66306194673,1.3968454599380493,0.17349322140216827
5.11205643216668,39523.087232947204,1.5220228433609009,0.1651100367307663
5.112078365232346,39524.543052192115,1.5328176021575928,0.15557268261909485
5.112099821492237,39525.96722319259,1.277138113975525,0.14755447208881378
5.112121277752127,39527.39139419305,1.3038403987884521,0.1409456729888916
5.112142734012018,39528.815565193516,1.5214794874191284,0.13403034210205078
5.112164190271908,39530.23973619399,1.6204451322555542,0.13124296069145203
5.112185646531799,39531.663907194445,1.5533933639526367,0.12492446601390839
5.1122071027916896,39533.08807819491,1.5793076753616333,0.14292947947978973
5.11222855905158,39534.51224919537,1.5014501810073853,0.14383713901042938
5.112250015311471,39535.93642019584,1.5334007740020752,0.12192386388778687
5.112271471571361,39537.36059119631,1.4677790403366089,0.11751861125230789
5.112292927831251,39538.784762196716,1.3388476371765137,0.11472783982753754
5.112314384091142,39540.20893319718,1.7026618719100952,0.1139523908495903
5.112335840351032,39541.63310419764,1.6829442977905273,0.11332092434167862
5.112357296610923,39543.0572751981,1.5604926347732544,0.11257331073284149
5.112378752870813,39544.48144619857,1.6132030487060547,0.11029477417469025
5.112400685936479,39545.93726544349,1.417156457901001,0.10797195881605148
5.11242214219637,39547.361436443956,1.3562932014465332,0.10619867593050003
5.11244359845626,39548.78560744442,1.6646839380264282,0.10692393779754639
5.112465054716151,39550.209778444885,1.6949256658554077,0.10877883434295654
5.112486510976042,39551.63394944535,1.5404505729675293,0.1097639724612236
5.112507967235932,39553.05812044582,1.4370745420455933,0.10766860842704773
5.112529423495823,39554.48229144628,1.4120540618896484,0.10580459237098694
5.112550879755713,39555.90646244674,1.492588996887207,0.10623838007450104
5.112572336015604,39557.330633447214,1.5762227773666382,0.10796716809272766
5.1125937922754945,39558.75480444768,1.669847846031189,0.11171633750200272
5.112615248535385,39560.17897544814,1.5679798126220703,0.1129816398024559
5.112636704795276,39561.603146448615,1.4451833963394165,0.11350584030151367
5.112658161055166,39563.02731744907,1.6627217531204224,0.11583846807479858
5.112679617315057,39564.45148844954,1.5802857875823975,0.11995420604944229
5.112701073574947,39565.87565945,1.388032078742981,0.1235915869474411
5.112722529834838,39567.299830450465,1.4486128091812134,0.13106781244277954
5.112743986094729,39568.72400145094,1.58213210105896,0.1365959197282791
5.112765442354619,39570.1481724514,1.5834791660308838,0.14586476981639862
5.11278689861451,39571.57234345186,1.5877008438110352,0.15834864974021912
5.1128083548744,39572.99651445232,1.490508794784546,0.1698545664548874
5.112829811134291,39574.420685452795,1.573709487915039,0.18510450422763824
5.1128512673941815,39575.84485645326,1.811362385749817,0.18077977001667023
5.112872723654072,39577.26902745373,1.5523275136947632,0.16749703884124756
5.112894179913963,39578.693198454195,1.4149779081344604,0.1614403873682022
5.112915636173853,39580.11736945466,1.304290771484375,0.15021158754825592
5.1129366156279685,39581.50989221067,1.3334169387817383,0.142279252409935
5.112958071887859,39582.934063211134,1.52164888381958,0.1339549720287323
5.112979528147749,39584.35823421154,1.4002238512039185,0.12964361906051636
5.113000984407639,39585.782405212005,1.3525053262710571,0.14229422807693481
5.11302244066753,39587.20657621248,1.5294806957244873,0.14238527417182922
5.113043896927421,39588.630747212934,1.5387572050094604,0.12442073971033096
5.113065353187311,39590.0549182134,1.6240794658660889,0.12352991849184036
5.113086809447202,39591.47908921386,1.5102336406707764,0.12276092916727066
5.113108265707092,39592.90326021433,1.5773990154266357,0.1274322122335434
5.113129721966983,39594.32743121479,1.7732905149459839,0.12823231518268585
5.1131511782268735,39595.75160221526,1.6186771392822266,0.1285582333803177
5.113172634486764,39597.175773215735,1.392543911933899,0.12893353402614594
5.113194090746655,39598.59994421619,1.518108606338501,0.13486267626285553
5.113215547006545,39600.024115216656,1.6938204765319824,0.13701573014259338
5.1132365264606605,39601.416637972674,1.564857840538025,0.13995803892612457
5.113257982720551,39602.84080897314,1.407962441444397,0.14779026806354523
5.113279438980442,39604.2649799736,1.6133694648742676,0.15650396049022675
5.113300895240332,39605.68915097407,1.6927180290222168,0.16951631009578705
5.113322351500223,39607.11332197453,1.6114497184753418,0.19153732061386108
5.113343807760113,39608.537492974996,1.8664580583572388,0.2047310769557953
5.113365264020004,39609.96166397546,1.5543081760406494,0.19489997625350952
5.113386720279895,39611.385834975925,1.4095032215118408,0.1923360675573349
5.113408176539785,39612.81000597639,1.6244189739227295,0.18542180955410004
5.1134291559939005,39614.20252873241,1.5504878759384155,0.181406632065773
5.113450612253791,39615.62669973287,1.8427643775939941,0.18433213233947754
5.113472068513682,39617.050870733336,1.7107865810394287,0.1906082183122635
5.113493524773572,39618.47504173379,1.2873899936676025,0.18737740814685822
5.113514981033463,39619.899212734264,1.6379956007003784,0.19851849973201752
5.113536437293353,39621.323383734736,1.6763237714767456,0.20546235144138336
5.113557893553244,39622.7475547352,1.4705971479415894,0.20466111600399017
5.113578873007358,39624.14007749115,1.610672116279602,0.20959725975990295
5.113600329267249,39625.564248491624,1.7293051481246948,0.2172248810529709
5.1136217855271395,39626.98841949208,1.4896214008331299,0.21802246570587158
5.11364324178703,39628.412590492546,1.5348355770111084,0.23157282173633575
5.113664698046921,39629.83676149301,1.4127466678619385,0.24669592082500458
5.113686154306811,39631.260932493475,1.2216675281524658,0.2551431953907013
5.113707133760927,39632.653455249485,1.4684621095657349,0.28019285202026367
5.113728590020817,39634.07762624996,1.9380009174346924,0.29231464862823486
5.113750046280708,39635.50179725042,1.8149182796478271,0.30313724279403687
5.113771502540598,39636.925968250885,1.6787092685699463,0.30420494079589844
5.113792958800489,39638.35013925135,1.4452182054519653,0.3232581317424774
5.1138144150603795,39639.774310251814,1.7122979164123535,0.3476589322090149
5.113835394514495,39641.166833007825,nan,0.3821358382701874
5.113856850774385,39642.591004008296,nan,0.48800209164619446
5.113878307034276,39644.01517500876,nan,0.48054006695747375
5.1138997632941665,39645.439346009225,nan,0.4682099521160126
5.113921219554057,39646.86351700968,nan,0.5098503232002258
5.113942199008172,39648.2560397657,nan,0.546474277973175
5.113963655268063,39649.680210766164,nan,0.5880308747291565
5.1139851115279535,39651.10438176663,nan,0.6134384870529175
5.114006567787844,39652.5285527671,nan,0.7359378933906555
5.114027547241959,39653.92107552311,nan,0.9612776041030884
5.11404900350185,39655.34524652358,nan,1.1745140552520752
5.114070459761741,39656.76941752405,nan,1.195711612701416
5.114091916021631,39658.193588524504,nan,1.5826029777526855
5.114113372281521,39659.61775952492,nan,1.9098482131958008
5.114134351735636,39661.01028228093,nan,2.275564432144165
5.114155807995527,39662.43445328139,nan,1.945855736732483
5.114177264255417,39663.858624281864,nan,2.0025062561035156
5.114198720515308,39665.28279528233,nan,2.59354829788208
5.114219699969423,39666.67531803834,nan,3.8906877040863037
5.114241156229314,39668.0994890388,nan,6.306067943572998
5.114262612489204,39669.52366003927,nan,8.76882266998291
5.11428359194332,39670.91618279528,nan,44.79170608520508
5.11430504820321,39672.34035379574,nan,58.01041030883789
5.114326504463101,39673.764524796214,nan,1357.083984375
5.114347960722991,39675.18869579668,nan,377.25732421875
5.114368940177107,39676.58121855269,nan,37.43021011352539
5.114390396436997,39678.00538955315,nan,166.6451416015625
5.114411852696888,39679.42956055362,nan,54.42500686645508
5.114432832151003,39680.82208330963,nan,49.21390914916992
5.114454288410894,39682.24625431009,nan,35.640113830566406
5.114475744670784,39683.670425310556,nan,11.807835578918457
5.114497200930675,39685.09459631103,nan,49.38774490356445
5.11451818038479,39686.48711906704,nan,16.583087921142578
5.114539636644681,39687.9112900675,nan,262.0150146484375
5.114561092904571,39689.33546106797,nan,82.33779907226562
5.114582072358686,39690.72798382393,nan,7.08992862701416
5.114603528618576,39692.15215482439,nan,861.3973388671875
5.114624984878467,39693.57632582485,nan,2521.463134765625
5.114645964332582,39694.968848580866,nan,314.1636047363281
5.114667420592473,39696.39301958133,nan,33.02283477783203
5.114688876852363,39697.8171905818,nan,22.621097564697266
5.114709856306479,39699.20971333781,nan,15.764887809753418
5.114731312566369,39700.63388433828,nan,108.29220581054688
5.11475276882626,39702.05805533874,nan,5.134023666381836
5.114773748280375,39703.45057809475,nan,8.596177101135254
5.114795204540266,39704.874749095216,nan,6.64336633682251
5.114816660800156,39706.29892009568,nan,8.283601760864258
5.1148376402542715,39707.69144285169,nan,37.76719665527344
5.114859096514162,39709.115613852155,nan,14.554532051086426
5.114880552774053,39710.539784852626,nan,8684.5927734375
5.114901532228168,39711.932307608644,nan,728.4067993164062
5.1149229884880585,39713.3564786091,nan,23.276124954223633
5.114943967942174,39714.74900136512,nan,5.775418758392334
5.114965424202064,39716.17317236558,nan,34.258140563964844
5.114986880461955,39717.59734336605,nan,43.34541320800781
5.11500785991607,39718.98986612206,nan,104.0814208984375
5.115029316175961,39720.41403712252,nan,13.874578475952148
5.115050295630075,39721.80655987848,nan,6.012874603271484
5.115071751889966,39723.23073087894,nan,78.96320343017578
5.115093208149856,39724.65490187941,nan,1144.75048828125
5.115114187603972,39726.04742463543,nan,94.93151092529297
5.115135643863862,39727.47159563589,nan,37.70772933959961
5.1151566233179775,39728.8641183919,nan,12.619670867919922
5.115178079577868,39730.28828939237,nan,36.4443473815918
5.115199535837759,39731.71246039283,nan,21.288806915283203
5.115220515291874,39733.10498314884,nan,18.787233352661133
5.1152419715517645,39734.529154149306,nan,25.935195922851562
5.11526295100588,39735.921676905324,nan,16.243261337280273
5.11528440726577,39737.34584790579,nan,12.385282516479492
5.115305386719886,39738.738370661806,nan,6.683420658111572
5.115326842979776,39740.16254166227,nan,2.7629268169403076
5.115348299239667,39741.586712662734,nan,1.8529675006866455
5.115369278693782,39742.979235418745,nan,1.7964340448379517
5.115390734953673,39744.40340641921,nan,1.3721410036087036
5.115411714407788,39745.79592917522,nan,1.2779875993728638
5.1154331706676786,39747.220100175684,nan,1.1689367294311523
5.115454150121793,39748.61262293164,nan,1.0641014575958252
5.1154756063816835,39750.03679393211,nan,0.9036771655082703
5.115496585835799,39751.42931668812,nan,0.7315396070480347
5.115518042095689,39752.85348768859,nan,0.6324445009231567
5.115539021549805,39754.24601044461,nan,0.5488897562026978
5.115560477809695,39755.670181445064,nan,0.497747004032135
5.1155814572638105,39757.06270420108,nan,0.4548107385635376
5.115602913523701,39758.486875201546,2.019727945327759,0.4262637794017792
5.115623892977816,39759.87939795756,1.5899487733840942,0.3912414014339447
5.115645349237707,39761.30356895802,nan,0.3552688956260681
5.115666328691822,39762.69609171404,nan,0.3380245864391327
5.115687784951713,39764.120262714496,1.3226063251495361,0.3143520951271057
5.115708764405828,39765.51278547051,1.281135082244873,0.30401408672332764
5.115730220665719,39766.93695647098,1.2727059125900269,0.27912938594818115
5.115751200119834,39768.32947922699,1.2016609907150269,0.26600390672683716
5.115772656379725,39769.75365022746,1.127864122390747,0.25442448258399963
5.11579363583384,39771.14617298348,1.1555149555206299,0.24211713671684265
5.11581509209373,39772.570343983934,1.5359528064727783,0.2371193766593933
